,playerID,Player,1B,2B,3B,HR,BB,HBP,SB,CS,SO,SH,SF
568,sirijo01,Jose Siri,50.4708926349327,14.321873419472837,2.191151751763791,10.89914358171732,25.361376183922204,4.521424253429663,11.761615395125736,2.296342644562482,106.40334612876781,0.2927864586023081,1.5781385008690274
533,rojasjo01,Josh Rojas,78.0723298678433,25.265093331566145,1.7380773769677091,10.849110743654752,53.42943403886173,2.00087226668921,13.775944625640744,3.197451438001738,112.8786524170474,2.445246798041647,4.174301052088818
5,adelljo01,Jo Adell,48.95135178631086,14.746903982900399,2.2452388080029793,10.83037441670717,21.99096805907924,4.2364882058620035,4.410284765754387,2.1148483524566895,106.62499398405485,0.6218318748878193,1.3039764786727541
213,gamelbe01,Ben Gamel,59.51660388543538,20.989846804505284,2.4406480700616724,10.82758698656748,50.70773495732894,3.5022882416978742,4.374772380970429,3.3930627021862625,111.6861597602101,0.8301829029719073,2.4188618785935283
32,arciaor01,Orlando Arcia,45.531962941390425,13.723111865668127,0.7096566372257169,10.799982755479588,28.08265298901632,2.698668491089312,2.517895051810942,0.5083798497748926,69.4725531295352,0.22782173611924852,2.427863690946187
292,hicksaa01,Aaron Hicks,56.34949666344616,13.04474391907827,1.8717714804338028,10.770940038371878,56.751494158316426,4.260258324739906,7.1830634982458195,2.219130215130707,102.08340261507833,0.6596873971217001,2.4062409631357458
89,burgeja01,Jake Burger,40.284868526009745,14.301248072995659,1.7060421426056787,10.762699959347616,22.126451494408876,3.7893722631997586,2.071320080179199,0.6597351304183448,78.2462327103797,0.9264501258842086,1.6883193199141389
76,bradlbo01,Bobby Bradley,27.40790839417438,9.217000325546095,0.43859537541759325,10.707992237106785,20.90122018091389,3.8421027241783237,1.4594332499281237,0.46105596769980817,69.48452240064657,0.21845497477364664,1.9430608223448549
427,moranco01,Colin Moran,42.251482459801856,11.14244171404068,0.3325118324455858,10.687628066848243,30.344143156704597,2.190422357322123,1.4646808073171893,0.38464751565851935,72.37905998984346,0.1711702441832097,2.867705706331614
37,arroych01,Christian Arroyo,59.21618058008585,18.89963840045884,0.9447778527281212,10.666161264467902,22.20027753730203,5.93159114961867,4.5409072842979405,1.0219633977074962,74.22849178932059,1.5966541244970138,1.8309057717797517
84,brossmi01,Mike Brosseau,39.05754888811249,12.788702939234991,0.7212906322831178,10.64539600794537,26.25877755080911,5.655357946310661,3.8864466272452005,0.5025167756509913,81.92260226817851,0.2278828842286525,1.8589302286011187
381,marshbr02,Brandon Marsh,70.58216200228354,19.42105658529707,3.6435323471984122,10.505084988187606,33.49313441852591,3.7937163346601377,8.997922776277028,2.8369900034505235,140.93006835688573,2.0605075649268723,2.726882507572267
591,stephty01,Tyler Stephenson,56.576672571284064,16.067548816068015,0.38316652928922046,10.49326325275953,30.220313221913276,5.0180976266596655,1.7736040976019547,0.42478925301983417,72.3708524087633,0.2006132752768132,3.3195886169952113
237,gordoni01,Nick Gordon,67.17339750724328,23.732496376269154,2.893283340736749,10.468046515498378,25.894074193564233,7.966821241660109,8.764226863325828,2.9614604155078954,104.78304675835572,1.7095178145819874,4.325370316877517
625,trammta01,Taylor Trammell,27.218940959564442,14.107170049485028,0.4836802582311102,10.448301069362511,27.089000244466853,2.9471751338799477,3.698450267980812,2.36073295504261,80.16758567934627,1.629983201263909,1.433436577151137
281,hernace02,Cesar Hernandez,86.80692788738124,24.909537249427864,2.35811066131579,10.432382206155632,48.268481676765994,5.623391185019941,5.06811121646202,2.1832467056543283,118.46415964097913,1.4229769196891626,2.1914769528432334
405,mcneije01,Jeff McNeil,97.27947737542762,30.032043778588527,1.0784006283984802,10.430717342416873,40.28904332695066,9.818399055915345,3.859783989894596,0.9161946451705313,73.67512043942797,0.19021374183540618,3.7401931342323476
210,friedtj01,TJ Friedl,44.4763397641691,13.476555092039513,3.646259818545638,10.388920570599971,27.884278675210258,6.23368194871049,6.369507670136733,1.889309479334939,60.10032986772586,0.30422068384902157,5.283379209999502
623,torrelu01,Luis Torrens,47.12287202123438,12.130097034749076,1.0463390707523892,10.37110538133442,26.074867616248078,2.0018891099800222,1.2995833530304082,0.412989875502772,81.051419802554,0.4352572413463429,2.532602278882472
396,mccarja02,Jake McCarthy,62.241517794950546,17.319925513970027,2.273222086142365,10.361826772279894,30.251467824582665,6.270137032441628,16.855831808493118,3.233663525366322,86.3251562956809,2.4290245312033467,1.5501380092749795
271,hayeske01,Ke'Bryan Hayes,82.88884335788494,24.57129140030129,2.9477500282671487,10.344423551871746,45.374524252309406,4.172654271120165,13.658878217687308,2.928244566887953,112.4250658732538,0.20904356031630067,2.3090942314229066
167,dickeal01,Alex Dickerson,32.48537135865212,9.568492676423896,1.1893163478958215,10.326668904208331,20.951213240779374,3.5133559826374725,1.4803891141128431,0.3923964648839577,57.448551846170595,0.17172829511422089,0.824049803364995
645,vazquch01,Christian Vazquez,77.29146115317428,22.174594160794832,0.6369584758883539,10.276078617082801,31.183928479397718,2.9004008188798545,4.915938859863338,3.929674101808252,86.28405128832361,0.46833542429955455,2.982003272878357
403,mckinza01,Zach McKinstry,36.95008631885568,13.321275019944645,2.0867953745878673,10.23782604277361,24.88088442234788,2.5349243840915494,5.8895525824047885,0.9731554699951822,80.54373691076924,1.69686946860319,1.7296673676245393
543,ruizke01,Keibert Ruiz,68.19566640652883,20.110812223877637,0.4836015411786411,10.2191237792561,32.30415584732272,6.030978382285996,5.223745646295267,1.112961658458645,62.45710857853599,0.8172380070339409,2.060996900236068
485,peterja01,Jace Peterson,53.91037887084869,15.55526596567383,1.6572588739663625,10.217103633368128,43.66226771486456,3.3362664375005355,10.700423207422338,1.3108688451473798,97.2064394239379,1.0751401293293406,3.085289630536328
66,biggica01,Cavan Biggio,44.460813607084894,18.792487992990697,1.0725867612840763,10.177906773750252,47.24809882397951,4.718671583275215,4.468383847225899,0.7277707316774409,96.78951698885253,0.876781196022164,2.3299216581616005
498,prattni01,Nick Pratto,32.28049683919493,13.708823315270926,1.2774574571861141,10.147269639150624,27.853503530566133,2.6403662094949523,2.2643760851964543,0.7054712828092173,80.94814328179594,1.003526098582939,3.224795323861681
489,pinama01,Manny Pina,25.217852523101588,7.908934761311355,0.4369361326983117,10.110844387365784,21.170869211630155,4.86021256339553,1.4753139531258683,0.49989300302671097,48.19981879350462,0.21842890101531573,1.6440687875397344
45,barneau01,Austin Barnes,42.06795353004842,11.464568376578619,0.3980917981301304,10.107550203750487,33.99758914659083,4.799972268095003,3.532038488813951,0.9559373889058558,72.50182235599414,1.9603360872517197,1.4583438915150957
220,garcilu04,Luis Garcia,67.53139288825732,24.461486659564162,2.0887861015620475,10.07803205931098,21.03431797045761,1.8195841991195918,3.160027130888368,3.167874444848624,84.68187487989893,0.6670945543069754,2.62780620066637
106,caratvi01,Victor Caratini,51.84180935375112,14.402954158693339,0.36451438541012077,10.04169728128385,37.81362374909145,7.49143877451124,1.9769839774601516,0.68362392560781,88.42256470578815,0.5944348749134889,2.4314931449570434
655,vogtst01,Stephen Vogt,33.87671751211203,10.278842063283639,1.213517097482654,9.946840611856363,29.876187357552816,2.2412693352698834,1.8705745638088305,0.4904805928854538,76.75647760101289,0.5578865031913416,3.187211543827659
612,thomaal01,Alek Thomas,61.47242634340508,17.675735613449607,1.1674427072727822,9.942546323715288,27.43491650557682,3.7166800302476233,4.595891728344501,2.4097714981263625,77.09907854701287,0.31225502236691977,4.223896006395713
205,francwa01,Wander Franco,66.44058397982967,22.632593233487718,3.9029065373210656,9.925969143943986,33.81952489720761,2.2267614030603333,6.307222913462208,0.8343003578919228,54.44453140781934,0.23426834184482448,3.1917467300306304
289,herreod01,Odubel Herrera,50.47376436357926,17.026246451456938,1.4187303789983916,9.91206911034566,23.272621585432212,3.1859020376242766,5.637457657791031,0.7462150378449962,66.86072294532082,0.4986824098336311,2.6956591099710225
620,torkesp01,Spencer Torkelson,52.3280884021212,16.969966286307876,1.163170452922352,9.906161594493694,37.19908242845793,5.002010344107147,2.0617949676431166,1.2329320453610955,92.91619467547352,0.31111232571085257,2.300216935177488
652,villajo01,Jonathan Villar,52.36132474970741,12.211898290313004,1.5895691382548627,9.867912676473889,31.067204074174533,1.9077285226333138,10.933560796518035,3.487559634177275,92.8520546691676,1.2464631717260504,1.6978380601041465
108,carpeke01,Kerry Carpenter,36.01476574445414,10.673038351772949,1.3382165397351606,9.862853829520418,19.342410684886318,4.260356982313649,2.3720754944476967,0.747762436120633,61.451109056672024,0.35793177082149286,1.9145807171645173
367,luxga01,Gavin Lux,75.38398961529869,18.77553852012442,4.953299576811413,9.817696701355576,48.357382110650335,2.3810076153126825,6.230294224099481,1.6590888301235416,100.16952296010905,0.2110654747410775,2.7874975071992716
352,lewisky01,Kyle Lewis,34.9935678727099,6.712651531362097,0.3769265299502555,9.767788356606495,26.592953607648248,2.066115929738081,3.308260466098042,0.6908182515193769,63.443905777508135,0.19306147722161834,1.1758890554531256
512,rendoan01,Anthony Rendon,41.91165693980633,15.367074563487618,0.5951107011303092,9.76366940189748,37.80808536016094,3.587268003886522,2.0700667120770047,0.42393617824586355,59.64378937037587,0.18563552855689508,2.095385915900435
121,changyu01,Yu Chang,41.16026147040764,13.932909747170775,1.6198753521752296,9.760487657019466,23.93157868579721,4.268018286385479,1.93515562938362,0.986630156696908,85.31091762625606,0.23103971186287478,2.181568621738151
244,gregodi01,Didi Gregorius,46.33649966632537,14.298853825033897,2.8240801865435072,9.751793337686578,24.070438563108944,5.536724562145701,3.0505997323410456,0.8369574942446297,61.964153059354516,0.37938061011871543,3.836835089040621
111,casalcu01,Curt Casali,36.64684016316647,11.636557544395293,0.7641949937045036,9.731283580051262,35.123961468422316,4.607959011876549,1.9717452613484039,0.48184123885840674,84.44849048523928,0.5606269165144037,1.6389917201897968
646,velazan01,Andrew Velazquez,50.36105206512787,12.26918331990071,1.22285691749892,9.716631984618711,23.641300843814818,3.209704588737518,13.979123654613357,2.2085303482443615,113.89628594256239,4.6144653064882,2.510919116626895
134,cordefr02,Franchy Cordero,40.88871603132325,18.382291304612316,0.9878520702044103,9.679010704527347,31.50126277259723,2.052718412505287,4.548144338338975,1.511951922167921,102.727552156477,1.6726534133607585,1.9188259362881042
482,perezmi03,Michael Perez,29.1943948739479,8.735238642502662,0.7718523275599849,9.654172358432916,24.03954096479313,2.3754350987433197,1.8874818457695768,0.846331209649622,74.76584362374818,0.6513838706223517,0.9991199701640793
457,olivaed02,Edward Olivares,48.54945878144327,11.3428551674355,0.769774613278991,9.57598242975369,20.179971651842244,3.889716493229585,3.5506275436127943,3.5239799600630315,63.24616792052318,0.6478009884542116,2.100099857035563
74,boteda01,David Bote,36.936142192624,11.633071947403891,1.2477397183874341,9.567167807226406,24.76300287160159,5.014677830719611,2.13722138679241,0.7375826207953118,75.75322329749855,0.49381295053208146,2.26312306250016
340,langesh01,Shea Langeliers,34.16178310014413,14.619118300770827,1.29573537146239,9.549761336085451,20.92615622845883,1.9546602221054254,2.296774872131901,0.7240250057917685,74.06244203782983,0.3465693647123532,2.562369459659276
93,cabreos01,Oswaldo Cabrera,40.50726685858243,13.177195346663096,1.2943969072835912,9.539896657119403,25.295525357608376,1.9526411040458036,4.3953564680940165,2.03753549356399,66.18201534990204,1.0168331407649205,1.8518881552106685
395,mccanja02,James McCann,48.0692707317351,11.185378264465871,0.6628417369743391,9.537952494935997,25.55398478200294,4.392952718786684,2.9503494455403763,1.3006069739746628,86.9145432204388,0.1810371255235219,2.846416790404702
389,mathima01,Mark Mathias,33.85978131184126,10.565706922673384,0.5801528248868338,9.484692074565768,20.672182276673198,1.9364601103131835,4.673659190766516,0.7284333272326526,61.80384355721839,0.32942411673396027,1.7809915792636142
535,rojasmi02,Miguel Rojas,79.45358225123492,23.458003300059644,2.27861344572287,9.458889172585858,34.637394632099735,5.58678852742306,9.886647453356806,2.8205448461611793,75.69886208198403,0.8486250745123811,2.100825527992266
112,casastr01,Triston Casas,32.71516716423031,8.754233561188013,0.6334590203030699,9.411763672541053,30.191833465114215,2.0888683201142806,3.203648917704064,0.7470839379526449,54.95569948169424,0.3703650171434863,1.2238693344413172
407,mejiafr01,Francisco Mejia,52.25466532835271,21.713145231022118,1.5489574749100294,9.410234785702285,20.503262757110864,5.644846760813059,1.4879471896101126,0.478901701897501,78.35889509721763,0.5849357244994898,1.9952989050073273
425,monteel01,Elehuris Montero,37.10622510482512,17.898470409071958,1.2749784615141941,9.396779839673748,19.870079632194926,2.6352423939277094,2.259981904800682,0.7041022663719889,76.74495051005603,0.3410175296289141,1.1268907097077907
12,alcanse01,Sergio Alcantara,44.271880151369416,11.6402844489398,2.394925653117907,9.368494719114894,29.494270647435375,2.720488630293258,3.203068286309897,1.4534208383637115,84.7369932726458,1.5449399360340244,3.5556629602140872
323,kempto01,Tony Kemp,77.70624904822103,21.768073790487225,2.2436146071767924,9.342511678541328,51.455883943546205,7.617896374278238,9.505380073347084,1.8426942552464547,76.4215278461845,3.782424801466509,4.200002509208143
593,stewadj01,DJ Stewart,26.34612849723745,8.08650396183297,0.3617878470195183,9.338905541260774,28.860167347043003,3.0252024022126727,1.2167798734529813,0.39866550332152123,62.62834279732663,0.6421692599147235,0.6198307251289032
168,dickeco01,Corey Dickerson,61.60414790634673,17.777271051224822,2.5246398185615613,9.307120737774994,25.051952536712207,2.893483666129132,3.320121025804167,2.269010273717359,73.03764715620503,0.18046693463209276,1.712576942982007
420,molinya01,Yadier Molina,59.8444308103091,13.077385843807454,0.32343826467173054,9.290036731262099,18.638541673127758,4.029095850315756,2.763372848848014,0.40030206574813054,68.87536159469366,0.381362895292611,2.0664711420557627
647,velazne01,Nelson Velazquez,38.69640743804066,12.11870298206421,2.624172143371174,9.275768072162716,27.44145040635638,3.3040326157350006,5.6355204356114745,2.004407088664391,79.08496327500369,0.3366259045491811,1.112378606742714
341,larnatr01,Trevor Larnach,41.024399477998344,16.286242753300645,0.424140235767426,9.264028260197916,31.907482870398287,4.574589115894757,1.8832706541547435,0.46924890850448436,92.73044708481179,0.22483194105497176,2.5225792149633666
267,harrijo05,Josh Harrison,75.39601713545821,22.40607718932903,1.727736898917744,9.263056208178568,28.12156055041176,13.35205899874888,4.9783647311119354,2.918386258152963,79.16992748396908,0.9176267261073595,2.791025110254205
301,huffsa01,Sam Huff,39.92785664681978,11.254480775851086,0.5780295769077527,9.261984715313167,22.811370311122783,1.9219545329475138,2.901399424925031,0.6939416966508068,68.33258817420668,0.33132094147846014,1.0972934704118849
319,jungjo01,Josh Jung,32.86698700607155,10.84364272335571,1.3596074112263374,9.241201374162372,18.114191909645026,2.0510133341536205,3.8811910069304525,0.7508382992475826,66.73767066565136,0.36365317112175155,1.2016900730552167
330,kirilal01,Alex Kirilloff,45.486158563963684,13.850864851962653,0.8675136574452392,9.24042406756649,19.76598242380426,4.0408851288310315,2.0200896283385927,0.9058269330303809,67.25350104717852,0.24136398331718528,2.283318324506667
493,piscost01,Stephen Piscotty,37.42027766314284,11.015034961761828,0.3874850209973904,9.226117216440509,21.08463776988923,3.2091142247891673,3.6880608935520853,0.46234260504521374,79.7954605932785,0.45791290280544,1.8534246336356734
339,lambja01,Jake Lamb,31.047803505835887,11.13387427143608,0.9067603607858968,9.224127238744387,27.28273332676432,4.588385398117679,1.5061078935450785,1.3008137672276903,75.07004974319266,0.22242166824752493,1.5357097405171638
669,waterdr01,Drew Waters,33.426974234100896,12.27452200861511,1.3521360145442312,9.19041856677585,24.13045484509558,2.0397424819258214,2.3967486651265713,0.7467122473215072,67.08609053937731,0.3616548022737133,1.1950864732582376
506,ramirha02,Harold Ramirez,81.36284798730972,23.911703984121864,0.7645018076930354,9.17375952606008,24.385815806215614,7.441769102979421,3.9140389230199717,3.421879898843666,80.65795602065926,0.21691816069712655,3.691797341052901
630,tsutsyo01,Yoshi Tsutsugo,37.83700008520368,11.446232798898325,0.9469115188337347,9.171926317403654,34.08597559137317,1.8083182113303375,1.3006725306741975,0.7741006259005724,83.27088468349781,0.5099804998979129,2.9176575592053946
40,baddoak01,Akil Baddoo,52.944570957337895,12.96582226858271,3.6651316607390383,9.121093062345942,36.277883551026285,1.2413998262068022,11.417524893172402,4.224925478042832,90.87294858787799,0.19973957275076004,1.728313890306464
560,servebr01,Brian Serven,41.426902296569025,9.867132875559154,1.23716977102817,9.118124198619547,22.778222840868434,3.2478797995147928,2.1929635520034543,0.7078906006071675,66.3101956459546,1.612850122590686,1.7700135345346615
365,lowrije01,Jed Lowrie,44.233083849140094,15.118391134313127,0.34646624665851555,9.05743992960864,30.599243841305864,1.7767262048011925,1.5907122124464776,0.4128132438200064,76.36044742599503,0.17994132663322063,2.6737188259621623
217,garcide02,Dermis Garcia,34.39609205073335,12.094462145259305,0.6094874578572614,9.055600647988069,20.763430595637487,2.753721855263412,2.3615898021714186,0.7357584272766657,76.67202444443316,0.3563495436059078,1.1775552727013268
176,dubonma01,Mauricio Dubon,52.40298140271613,13.378035226933582,0.6647001629184339,9.046506148187929,23.48677928744204,2.42547399792845,3.603578749714314,3.0219601051843967,64.3411740428062,1.7706549753949268,4.278345027684821
441,narvaom01,Omar Narvaez,54.68742834007484,16.438701859858412,0.7419047815530443,9.019825548042848,37.93558539915155,5.131950556396248,1.2302465012649029,0.40574679683492926,82.6435148333502,0.5610666776267279,2.9362705342315105
13,alfarjo01,Jorge Alfaro,56.09306825833466,16.758560422086223,0.7315298246227858,9.018656372076943,19.47167657905558,5.672714860541907,5.123808093424763,0.8033969039759639,113.91324951478981,0.20395443469779023,2.0147484992906666
650,vierlma01,Matt Vierling,63.29415136329973,14.724089768839724,2.1269584496199747,9.00124917311079,27.918179240113975,3.910045143965199,6.872253993545864,2.8850214680070962,81.31283084074293,0.28288507445650835,4.934193471444475
248,grissva01,Vaughn Grissom,46.488081456188084,12.01344290169552,0.6054045799083179,8.994938346043265,22.868984780170386,4.213110771337992,5.925754179397112,2.0354479812660102,59.35445362499669,0.35396240392821926,1.8933485328971895
416,milleow01,Owen Miller,65.75428629418545,22.602393463619894,0.9637189698402621,8.960774716226958,31.980380497821873,5.625589797972554,3.5166303481452017,0.526442547263126,98.42405642957252,0.24913413927960762,5.958057298677983
657,vosleja01,Jason Vosler,33.57392513789989,12.398966583174952,1.1550156087708128,8.955992320960911,23.073548157066973,3.5411121322720245,3.5598222579671384,1.2662646866220173,63.53975127877628,0.29391989162077636,2.114450073331872
128,clemeko01,Kody Clemens,30.336624457038614,10.483895797899326,0.6013446353335802,8.934616782001498,20.48602877523342,1.9829692497203877,3.0412339684291854,0.7432463777013675,61.79182074899674,0.35158867272567845,2.599479841797762
298,hoernni01,Nico Hoerner,85.16476072222628,21.370355041170782,2.8747190791151644,8.930746732584268,35.243825788178725,6.5445218329633725,14.19894453834031,3.1619554574312962,70.45624169980101,0.23452091870623315,2.762937864667325
665,wallsta01,Taylor Walls,49.51190382369969,19.59535659466112,1.5099744848838217,8.893626270257336,49.756801328211026,2.5758264330930385,8.647710030237105,2.924707230092977,112.43013522769037,1.6678478740224378,1.9168392836072927
83,brinsle01,Lewis Brinson,31.775831914911073,11.69004738431778,0.37493438899597265,8.884816972996193,16.315998413843392,1.5860145310664233,3.0490578461555757,0.7572344615828669,62.160145832260966,0.9138752774961371,0.9906416067182076
192,faircst01,Stuart Fairchild,34.59261131326569,10.885819905581933,1.2970152748730035,8.879219592876597,20.854221502037706,6.147116659638619,2.2676679991518727,2.09940904479193,63.169482959346766,0.34187765400257336,1.1362334359001565
187,engelad01,Adam Engel,48.05209660330188,17.134178143838238,1.2337975592202246,8.86682458148363,21.8737222443066,6.1751577483975195,10.685693496767957,2.9912905053905603,86.78865002956337,0.236776151251725,1.1993285912973854
391,matonni01,Nick Maton,35.85475114802948,10.938259027147394,1.5895693839406355,8.84749758719186,23.795291199395532,3.290461754101999,2.789701022511348,0.5773394019801981,66.94652611689938,0.7305619319731139,2.6186920524912116
97,callal01,Alex Call,36.969977510474195,9.612112805884504,1.294662494592497,8.799773173723125,25.30071555117982,3.398812565458856,4.396258317356382,2.8682457888952664,60.174551716928285,0.34628240314334563,1.1442884577287076
488,pillake01,Kevin Pillar,33.413702740728496,9.787721061502866,1.506177990651791,8.77843861715784,14.248327964306911,4.3644509959686415,3.237146494530942,1.6682914904695725,54.79865702793893,0.15532365408666474,0.8187268100197173
606,taverle01,Leody Taveras,57.53070101306458,16.12283921343938,2.445336374885898,8.75839894519851,28.647993259573223,2.7724032359342967,12.998058812755891,3.1643049554818328,101.73829035482149,1.335061132116472,2.2264796696629197
232,gonzama01,Marwin Gonzalez,40.24885502609192,12.555388082213689,0.3479594236183896,8.68519400571583,25.27483569125028,6.479623310461163,3.383704850996621,1.0773066368925344,81.93298388040495,1.6272197076279769,2.7072995262885478
294,higgipj01,P. J. Higgins,40.272004941066726,13.841400221041251,1.1722181447623858,8.679634794563123,28.61858569459835,3.0771265923460986,2.05711357736742,0.675551018760655,77.13504768332672,2.1275927168635738,1.6687838628870961
670,wendljo01,Joey Wendle,66.9938512380751,24.736131147400275,2.3616644363462678,8.65586427199902,25.09950501620347,7.284198960573577,9.883520140670498,3.880714754330538,85.00864788123086,0.5339092700345401,2.868765380504038
223,garnedu01,Dustin Garneau,24.34709191012772,9.615416547988302,0.9106771917074342,8.652112657283318,18.0073670327129,2.31183322745657,1.8760710893750632,0.6396075684200971,53.65147590781511,0.9762467776985341,1.9287700212696706
119,caveja01,Jake Cave,38.13838758490157,11.532237038483908,2.77025128431392,8.64981032566373,20.943781647413648,3.9848565276620067,2.799401643925015,1.450622982946767,87.59382730589307,0.5796680162928162,1.6922946073249239
124,chiriro01,Robinson Chirinos,35.80595541719369,13.114909136136689,0.8494032914059226,8.610617525084164,26.679528210341648,5.983577626727343,2.1342910855129933,0.5634292636358882,90.15506977930393,1.120271935210826,1.6355300397377992
4,adamsri03,Riley Adams,34.69583552655801,12.437656653373988,0.9753005409911167,8.59939968002192,26.95302006914888,5.157245293947321,1.8453212662221998,1.161346075962972,77.13521623239834,0.2775778554822774,0.9361252188356773
180,duranez01,Ezequiel Duran,46.176315420670946,14.168109480722089,1.2557611357420417,8.535362073947379,22.41053197038266,1.8943577481647438,4.943576400434723,1.3310758897679489,70.7712969489311,0.33587748596644285,1.1099054613041845
437,murphto04,Tom Murphy,32.32847123538691,8.785316396057059,0.4076045677638282,8.510800037358303,28.970933078701787,2.0784766490615874,1.3713886027880706,0.4520659185497291,69.50753044613491,0.20540512201728467,1.8159811099318424
137,crawfjp01,J. P. Crawford,92.65857684901988,25.495010470981512,1.8638464107518806,8.505734265736894,56.952380065960405,7.032624075693634,4.448361032308784,3.5105898448439903,92.38015344507257,1.1539402775423393,4.062272935102989
259,haggesa01,Sam Haggerty,43.34304484572846,13.667030271741892,1.0315087183724638,8.48843710541456,26.231161507649936,4.316610571617083,12.491439397342525,1.5799427802469153,78.86941770021002,1.2163414339343752,2.0007376592571258
224,garrest01,Stone Garrett,32.21565910961514,13.881279468056004,0.6237871185419817,8.486489743071115,17.395907171396214,2.8183290717741536,4.630209228156521,1.5151242425417257,60.38133863970631,0.36471013822197096,1.950838273986105
418,mitchca01,Cal Mitchell,45.19005420788801,14.76272874653815,0.5707036916343056,8.479361885381294,26.495469281011356,1.881928938444691,4.236184783239176,1.322342751070729,69.0026405637628,0.9800099512451006,1.7848246166860164
571,smithdo02,Dominic Smith,44.85764693062056,17.678923820273997,0.8804147120809126,8.466880134950548,24.73044253976579,6.216731321750186,1.6544312891366826,0.6326189437319539,74.52576881227819,0.16073448897278927,3.624409075972758
110,carroco02,Corbin Carroll,34.35329126127803,14.589093920855719,2.097047484881891,8.461136421454466,21.18709170333823,4.328069086472862,3.880843057372645,1.424378154869092,59.574837096862865,0.3636205695414992,1.2015823412974147
537,rookebr01,Brent Rooker,27.660101430889853,10.773795624932108,0.45538220180433575,8.45361803046564,19.154158123588616,6.4399111684871535,1.547967130145744,0.5023745964599398,64.99088708270197,0.230774482620177,0.7969444534027348
78,brantmi02,Michael Brantley,68.22670082372005,20.807767998962664,1.5455849929897396,8.418812144138291,33.25449817900533,2.9056706905748353,2.2008425280417385,0.7593709976599481,55.27765030184992,0.5111599562119917,1.2213472397522933
88,burdipe01,Peyton Burdick,33.41473572890237,10.78010575427355,0.6183349099062942,8.41231361585003,21.06483705478624,3.5483952793079365,3.127160402502741,0.7552636723276273,64.2376130956652,0.36152239082221005,1.1946489202834087
444,neusesh01,Sheldon Neuse,52.34184315452659,9.186204495679396,1.687308908346403,8.396746076499054,25.033308347669823,2.8760500664416244,5.917367451549446,1.6922212795681846,93.53781719451334,0.2871712961403285,0.9565663313361626
276,hendegu01,Gunnar Henderson,38.49151334491425,12.979406395218897,1.347945604609806,8.389314533699029,27.10409786974348,2.033421108137984,3.1186108140921274,1.396069879891641,60.45641609656776,0.3605339964820038,1.1913827761625528
378,margoma01,Manuel Margot,71.30879683080647,19.258708961744272,2.07028320165621,8.35491497261848,33.52985143091465,2.2616565723661854,10.857903624220189,5.057845993656222,77.57154957151003,0.4822343696765742,2.51804434379301
70,bledajj01,JJ Bleday,34.42373716743024,13.86696379590016,1.8958771545255384,8.353941436249778,34.442319429867844,3.2266151142870956,4.838499805522457,1.333678616502929,79.4604950910394,0.32873835031356974,2.430535398769015
598,stubbga01,Garrett Stubbs,36.63430918248005,10.630027551447254,1.2076048443663407,8.344449975834046,24.11678377595924,1.8349905531143391,3.383824445333775,1.0797547464231563,59.9503509232672,2.301997462058756,1.4397747550540245
510,refsnro01,Rob Refsnyder,46.05440472171721,14.784308310261364,0.4559995651981621,8.327880792317044,27.454837954839764,5.070816158739835,2.595380106321282,1.0860944587127421,75.87379090068879,0.24705162349244233,3.1655121770146746
77,bradlja02,Jackie Bradley,50.01271281005933,19.95988293201365,1.6369891838688695,8.320876296391152,32.25992817001052,4.733723249072271,5.25044530460074,2.3741314235557343,106.62336110529903,0.9097903350664803,1.7612191745235113
586,stallja01,Jacob Stallings,63.65835869762433,17.334855293274032,0.6679593360747671,8.319522418270122,40.696685940471504,4.275286849308582,1.251034170827691,0.8344345082674844,96.51513658561481,1.0262651155363403,2.3235374270164573
263,hampsga01,Garrett Hampson,49.590687274065665,13.64124305253075,3.8362684632990947,8.31529430776269,28.984544786323205,2.343358251472722,11.791203251972782,3.386839587305369,92.72846755225864,2.6846396412758096,2.121458565884367
411,mercaos01,Oscar Mercado,35.75100953802966,12.089932732580642,1.231218843847589,8.289462964784418,21.81649901425902,2.562862501943238,5.736176826270826,1.7594498639534664,62.60517429018983,0.826046806171986,1.4611274475058926
451,nunezdo01,Dom Nunez,25.523364567090827,10.653077602124675,1.63232450184527,8.289032215447838,27.944122314698287,1.4399476282551908,1.4940064234253734,0.4781249613343019,68.58813926357692,0.22382467184024005,2.1741671643223577
626,trejoal01,Alan Trejo,40.78286416343404,12.058311704236969,0.5623913275035445,8.27389236594507,18.694390426912715,3.1979758497890884,2.749349411732129,1.9548185102252642,63.453395870232804,0.31552025021825697,1.5850506385967542
116,castrja01,Jason Castro,27.97951307377434,11.400740322291693,0.41988031943691856,8.243284050429747,27.917320856813514,3.0641961816604506,1.958126264804513,0.5041654046152492,80.25578455221962,0.9494156676269195,1.2272265527182624
199,fordmi01,Mike Ford,33.0082204737744,10.02124725490181,0.4767056137537169,8.179961808944066,29.038040536558047,3.293289288743397,1.7587591714154984,0.582806393217371,70.00681578661305,0.2602704275790554,1.2079197767770646
73,boltsk01,Skye Bolt,33.24417877113643,8.66394779869952,0.5516731263193311,8.12796137896832,18.595978947198855,3.1311706839198856,6.259860585152077,0.6640289304540744,62.88849963484375,1.2868400312522674,1.6762976585019473
103,canoro01,Robinson Cano,35.87171734891227,8.95501794028325,0.45227030791684614,8.127058161526973,16.579371904920063,1.864791617491527,1.6955050126224505,0.6013450911961986,54.5888397347479,0.24431109248713956,1.133327490242612
